SurveyID,Type,Record_date,common_name,genus,species,Minute_first_detected,Year,Month,Day,Site,Path,Filename
254,CTL,2015-06-26,Red-winged Blackbird,Agelaius,phoeniceus,15,2015,Jun,26,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150626_052500.flac,KALD-CTL_0+1_20150626_052500.flac
254,CTL,2015-06-26,Ring-necked Pheasant,Phasianus,colchicus,15,2015,Jun,26,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150626_052500.flac,KALD-CTL_0+1_20150626_052500.flac
254,CTL,2015-06-26,Brown Thrasher,Toxostoma,rufum,15,2015,Jun,26,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150626_052500.flac,KALD-CTL_0+1_20150626_052500.flac
254,CTL,2015-06-26,Brown-headed Cowbird,Molothrus,ater,26,2015,Jun,26,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150626_052500.flac,KALD-CTL_0+1_20150626_052500.flac
254,CTL,2015-06-26,Field Sparrow,Spizella,pusilla,46,2015,Jun,26,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150626_052500.flac,KALD-CTL_0+1_20150626_052500.flac
255,CTL,2015-07-03,Dickcissel,Spiza,americana,1,2015,Jul,3,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150703_052900.flac,KALD-CTL_0+1_20150703_052900.flac
255,CTL,2015-07-03,Northern Cardinal,Cardinalis,cardinalis,1,2015,Jul,3,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150703_052900.flac,KALD-CTL_0+1_20150703_052900.flac
255,CTL,2015-07-03,American Robin,Turdus,migratorius,1,2015,Jul,3,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150703_052900.flac,KALD-CTL_0+1_20150703_052900.flac
255,CTL,2015-07-03,Song Sparrow,Melospiza,melodia,1,2015,Jul,3,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150703_052900.flac,KALD-CTL_0+1_20150703_052900.flac
255,CTL,2015-07-03,Field Sparrow,Spizella,pusilla,1,2015,Jul,3,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150703_052900.flac,KALD-CTL_0+1_20150703_052900.flac
255,CTL,2015-07-03,Ring-necked Pheasant,Phasianus,colchicus,1,2015,Jul,3,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150703_052900.flac,KALD-CTL_0+1_20150703_052900.flac
255,CTL,2015-07-03,Indigo Bunting,Passerina,cyanea,1,2015,Jul,3,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150703_052900.flac,KALD-CTL_0+1_20150703_052900.flac
255,CTL,2015-07-03,Chipping Sparrow,Spizella,passerina,18,2015,Jul,3,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150703_052900.flac,KALD-CTL_0+1_20150703_052900.flac
255,CTL,2015-07-03,American Crow,Corvus,brachyrhynchos,27,2015,Jul,3,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150703_052900.flac,KALD-CTL_0+1_20150703_052900.flac
255,CTL,2015-07-03,Red-winged Blackbird,Agelaius,phoeniceus,39,2015,Jul,3,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150703_052900.flac,KALD-CTL_0+1_20150703_052900.flac
255,CTL,2015-07-03,Brown-headed Cowbird,Molothrus,ater,50,2015,Jul,3,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150703_052900.flac,KALD-CTL_0+1_20150703_052900.flac
255,CTL,2015-07-03,Eastern Meadowlark,Sturnella,magna,50,2015,Jul,3,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150703_052900.flac,KALD-CTL_0+1_20150703_052900.flac
255,CTL,2015-07-03,Canada Goose,Branta,canadensis,55,2015,Jul,3,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150703_052900.flac,KALD-CTL_0+1_20150703_052900.flac
256,CTL,2015-07-12,Northern Cardinal,Cardinalis,cardinalis,4,2015,Jul,12,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150712_053500.flac,KALD-CTL_0+1_20150712_053500.flac
256,CTL,2015-07-12,Dickcissel,Spiza,americana,4,2015,Jul,12,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150712_053500.flac,KALD-CTL_0+1_20150712_053500.flac
256,CTL,2015-07-12,Field Sparrow,Spizella,pusilla,4,2015,Jul,12,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150712_053500.flac,KALD-CTL_0+1_20150712_053500.flac
256,CTL,2015-07-12,American Crow,Corvus,brachyrhynchos,4,2015,Jul,12,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150712_053500.flac,KALD-CTL_0+1_20150712_053500.flac
256,CTL,2015-07-12,Red-winged Blackbird,Agelaius,phoeniceus,10,2015,Jul,12,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150712_053500.flac,KALD-CTL_0+1_20150712_053500.flac
256,CTL,2015-07-12,Ring-necked Pheasant,Phasianus,colchicus,10,2015,Jul,12,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150712_053500.flac,KALD-CTL_0+1_20150712_053500.flac
256,CTL,2015-07-12,Indigo Bunting,Passerina,cyanea,10,2015,Jul,12,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150712_053500.flac,KALD-CTL_0+1_20150712_053500.flac
256,CTL,2015-07-12,Eastern Meadowlark,Sturnella,magna,20,2015,Jul,12,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150712_053500.flac,KALD-CTL_0+1_20150712_053500.flac
256,CTL,2015-07-12,Killdeer,Charadrius,vociferus,25,2015,Jul,12,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150712_053500.flac,KALD-CTL_0+1_20150712_053500.flac
256,CTL,2015-07-12,Blue Jay,Cyanocitta,cristata,25,2015,Jul,12,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150712_053500.flac,KALD-CTL_0+1_20150712_053500.flac
256,CTL,2015-07-12,Chipping Sparrow,Spizella,passerina,25,2015,Jul,12,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150712_053500.flac,KALD-CTL_0+1_20150712_053500.flac
256,CTL,2015-07-12,Eastern Bluebird,Sialia,sialis,29,2015,Jul,12,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150712_053500.flac,KALD-CTL_0+1_20150712_053500.flac
256,CTL,2015-07-12,Common Yellowthroat,Geothlypis,trichas,40,2015,Jul,12,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150712_053500.flac,KALD-CTL_0+1_20150712_053500.flac
256,CTL,2015-07-12,Brown-headed Cowbird,Molothrus,ater,40,2015,Jul,12,KAL,KAL\KAL_CTL_0430-09212015\KALD-CTL_0+1_20150712_053500.flac,KALD-CTL_0+1_20150712_053500.flac
258,CTL,2016-05-08,Eastern Meadowlark,Sturnella,magna,2,2016,May,8,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160508_054600.flac,KALD-CTL_0+1_20160508_054600.flac
258,CTL,2016-05-08,Field Sparrow,Spizella,pusilla,2,2016,May,8,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160508_054600.flac,KALD-CTL_0+1_20160508_054600.flac
258,CTL,2016-05-08,Ring-necked Pheasant,Phasianus,colchicus,2,2016,May,8,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160508_054600.flac,KALD-CTL_0+1_20160508_054600.flac
258,CTL,2016-05-08,Red-winged Blackbird,Agelaius,phoeniceus,2,2016,May,8,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160508_054600.flac,KALD-CTL_0+1_20160508_054600.flac
258,CTL,2016-05-08,Northern Cardinal,Cardinalis,cardinalis,2,2016,May,8,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160508_054600.flac,KALD-CTL_0+1_20160508_054600.flac
258,CTL,2016-05-08,American Robin,Turdus,migratorius,10,2016,May,8,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160508_054600.flac,KALD-CTL_0+1_20160508_054600.flac
258,CTL,2016-05-08,Canada Goose,Branta,canadensis,10,2016,May,8,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160508_054600.flac,KALD-CTL_0+1_20160508_054600.flac
258,CTL,2016-05-08,Mourning Dove,Zenaida,macroura,10,2016,May,8,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160508_054600.flac,KALD-CTL_0+1_20160508_054600.flac
258,CTL,2016-05-08,Brown Thrasher,Toxostoma,rufum,24,2016,May,8,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160508_054600.flac,KALD-CTL_0+1_20160508_054600.flac
258,CTL,2016-05-08,Blue Jay,Cyanocitta,cristata,29,2016,May,8,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160508_054600.flac,KALD-CTL_0+1_20160508_054600.flac
258,CTL,2016-05-08,Gray Catbird,Dumetella,carolinensis,31,2016,May,8,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160508_054600.flac,KALD-CTL_0+1_20160508_054600.flac
258,CTL,2016-05-08,American Goldfinch,Spinus,tristis,37,2016,May,8,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160508_054600.flac,KALD-CTL_0+1_20160508_054600.flac
258,CTL,2016-05-08,Red-bellied Woodpecker,Melanerpes,carolinus,52,2016,May,8,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160508_054600.flac,KALD-CTL_0+1_20160508_054600.flac
259,CTL,2016-05-20,Eastern Meadowlark,Sturnella,magna,3,2016,May,20,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160520_053400.flac,KALD-CTL_0+1_20160520_053400.flac
259,CTL,2016-05-20,Ring-necked Pheasant,Phasianus,colchicus,3,2016,May,20,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160520_053400.flac,KALD-CTL_0+1_20160520_053400.flac
259,CTL,2016-05-20,Killdeer,Charadrius,vociferus,3,2016,May,20,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160520_053400.flac,KALD-CTL_0+1_20160520_053400.flac
259,CTL,2016-05-20,Red-winged Blackbird,Agelaius,phoeniceus,3,2016,May,20,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160520_053400.flac,KALD-CTL_0+1_20160520_053400.flac
259,CTL,2016-05-20,Canada Goose,Branta,canadensis,3,2016,May,20,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160520_053400.flac,KALD-CTL_0+1_20160520_053400.flac
259,CTL,2016-05-20,Mourning Dove,Zenaida,macroura,3,2016,May,20,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160520_053400.flac,KALD-CTL_0+1_20160520_053400.flac
259,CTL,2016-05-20,American Crow,Corvus,brachyrhynchos,9,2016,May,20,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160520_053400.flac,KALD-CTL_0+1_20160520_053400.flac
259,CTL,2016-05-20,Northern Cardinal,Cardinalis,cardinalis,9,2016,May,20,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160520_053400.flac,KALD-CTL_0+1_20160520_053400.flac
259,CTL,2016-05-20,American Robin,Turdus,migratorius,9,2016,May,20,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160520_053400.flac,KALD-CTL_0+1_20160520_053400.flac
259,CTL,2016-05-20,Western Meadowlark,Sturnella,neglecta,9,2016,May,20,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160520_053400.flac,KALD-CTL_0+1_20160520_053400.flac
259,CTL,2016-05-20,Rose-breasted Grosbeak,Pheucticus,ludovicianus,15,2016,May,20,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160520_053400.flac,KALD-CTL_0+1_20160520_053400.flac
259,CTL,2016-05-20,Blue Jay,Cyanocitta,cristata,16,2016,May,20,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160520_053400.flac,KALD-CTL_0+1_20160520_053400.flac
259,CTL,2016-05-20,Field Sparrow,Spizella,pusilla,16,2016,May,20,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160520_053400.flac,KALD-CTL_0+1_20160520_053400.flac
259,CTL,2016-05-20,Red-bellied Woodpecker,Melanerpes,carolinus,35,2016,May,20,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160520_053400.flac,KALD-CTL_0+1_20160520_053400.flac
259,CTL,2016-05-20,Sandhill Crane,Grus,canadensis,41,2016,May,20,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160520_053400.flac,KALD-CTL_0+1_20160520_053400.flac
260,CTL,2016-05-23,Red-winged Blackbird,Agelaius,phoeniceus,5,2016,May,23,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160523_053200.flac,KALD-CTL_0+1_20160523_053200.flac
260,CTL,2016-05-23,Canada Goose,Branta,canadensis,5,2016,May,23,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160523_053200.flac,KALD-CTL_0+1_20160523_053200.flac
260,CTL,2016-05-23,Indigo Bunting,Passerina,cyanea,5,2016,May,23,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160523_053200.flac,KALD-CTL_0+1_20160523_053200.flac
260,CTL,2016-05-23,Ring-necked Pheasant,Phasianus,colchicus,5,2016,May,23,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160523_053200.flac,KALD-CTL_0+1_20160523_053200.flac
260,CTL,2016-05-23,Dickcissel,Spiza,americana,5,2016,May,23,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160523_053200.flac,KALD-CTL_0+1_20160523_053200.flac
260,CTL,2016-05-23,Northern Cardinal,Cardinalis,cardinalis,5,2016,May,23,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160523_053200.flac,KALD-CTL_0+1_20160523_053200.flac
260,CTL,2016-05-23,Common Yellowthroat,Geothlypis,trichas,9,2016,May,23,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160523_053200.flac,KALD-CTL_0+1_20160523_053200.flac
260,CTL,2016-05-23,Field Sparrow,Spizella,pusilla,9,2016,May,23,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160523_053200.flac,KALD-CTL_0+1_20160523_053200.flac
260,CTL,2016-05-23,Eastern Meadowlark,Sturnella,magna,9,2016,May,23,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160523_053200.flac,KALD-CTL_0+1_20160523_053200.flac
260,CTL,2016-05-23,Red-bellied Woodpecker,Melanerpes,carolinus,12,2016,May,23,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160523_053200.flac,KALD-CTL_0+1_20160523_053200.flac
260,CTL,2016-05-23,Red-winged Blackbird,Agelaius,phoeniceus,12,2016,May,23,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160523_053200.flac,KALD-CTL_0+1_20160523_053200.flac
260,CTL,2016-05-23,Unknown Bird,,,20,2016,May,23,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160523_053200.flac,KALD-CTL_0+1_20160523_053200.flac
260,CTL,2016-05-23,Mourning Dove,Zenaida,macroura,21,2016,May,23,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160523_053200.flac,KALD-CTL_0+1_20160523_053200.flac
260,CTL,2016-05-23,Killdeer,Charadrius,vociferus,21,2016,May,23,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160523_053200.flac,KALD-CTL_0+1_20160523_053200.flac
260,CTL,2016-05-23,Unknown Bird,,,35,2016,May,23,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160523_053200.flac,KALD-CTL_0+1_20160523_053200.flac
260,CTL,2016-05-23,Blue Jay,Cyanocitta,cristata,35,2016,May,23,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160523_053200.flac,KALD-CTL_0+1_20160523_053200.flac
260,CTL,2016-05-23,Tree Swallow,Tachycineta,bicolor,39,2016,May,23,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160523_053200.flac,KALD-CTL_0+1_20160523_053200.flac
260,CTL,2016-05-23,American Crow,Corvus,brachyrhynchos,43,2016,May,23,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160523_053200.flac,KALD-CTL_0+1_20160523_053200.flac
260,CTL,2016-05-23,American Goldfinch,Spinus,tristis,51,2016,May,23,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160523_053200.flac,KALD-CTL_0+1_20160523_053200.flac
261,CTL,2016-06-13,Field Sparrow,Spizella,pusilla,3,2016,Jun,13,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160613_052300.flac,KALD-CTL_0+1_20160613_052300.flac
261,CTL,2016-06-13,Ring-necked Pheasant,Phasianus,colchicus,3,2016,Jun,13,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160613_052300.flac,KALD-CTL_0+1_20160613_052300.flac
261,CTL,2016-06-13,Red-winged Blackbird,Agelaius,phoeniceus,3,2016,Jun,13,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160613_052300.flac,KALD-CTL_0+1_20160613_052300.flac
261,CTL,2016-06-13,American Robin,Turdus,migratorius,3,2016,Jun,13,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160613_052300.flac,KALD-CTL_0+1_20160613_052300.flac
261,CTL,2016-06-13,Dickcissel,Spiza,americana,3,2016,Jun,13,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160613_052300.flac,KALD-CTL_0+1_20160613_052300.flac
261,CTL,2016-06-13,Red-bellied Woodpecker,Melanerpes,carolinus,3,2016,Jun,13,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160613_052300.flac,KALD-CTL_0+1_20160613_052300.flac
261,CTL,2016-06-13,Mourning Dove,Zenaida,macroura,3,2016,Jun,13,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160613_052300.flac,KALD-CTL_0+1_20160613_052300.flac
261,CTL,2016-06-13,Barred Owl,Strix,varia,3,2016,Jun,13,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160613_052300.flac,KALD-CTL_0+1_20160613_052300.flac
261,CTL,2016-06-13,Common Yellowthroat,Geothlypis,trichas,3,2016,Jun,13,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160613_052300.flac,KALD-CTL_0+1_20160613_052300.flac
261,CTL,2016-06-13,Indigo Bunting,Passerina,cyanea,9,2016,Jun,13,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160613_052300.flac,KALD-CTL_0+1_20160613_052300.flac
261,CTL,2016-06-13,Brown Thrasher,Toxostoma,rufum,9,2016,Jun,13,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160613_052300.flac,KALD-CTL_0+1_20160613_052300.flac
261,CTL,2016-06-13,Chipping Sparrow,Spizella,passerina,9,2016,Jun,13,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160613_052300.flac,KALD-CTL_0+1_20160613_052300.flac
261,CTL,2016-06-13,Blue Jay,Cyanocitta,cristata,14,2016,Jun,13,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160613_052300.flac,KALD-CTL_0+1_20160613_052300.flac
261,CTL,2016-06-13,American Crow,Corvus,brachyrhynchos,14,2016,Jun,13,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160613_052300.flac,KALD-CTL_0+1_20160613_052300.flac
261,CTL,2016-06-13,Northern Cardinal,Cardinalis,cardinalis,35,2016,Jun,13,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160613_052300.flac,KALD-CTL_0+1_20160613_052300.flac
261,CTL,2016-06-13,Eastern Meadowlark,Sturnella,magna,53,2016,Jun,13,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160613_052300.flac,KALD-CTL_0+1_20160613_052300.flac
261,CTL,2016-06-13,Song Sparrow,Melospiza,melodia,60,2016,Jun,13,KAL,KAL\KAL_CTL_0317-07082016\KALD-CTL_0+1_20160613_052300.flac,KALD-CTL_0+1_20160613_052300.flac
262,TER,2015-05-03,Killdeer,Charadrius,vociferus,13,2015,May,3,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150503_045300.flac,MCCL-TER_0+1_20150503_045300.flac
262,TER,2015-05-03,Unknown Bird,,,19,2015,May,3,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150503_045300.flac,MCCL-TER_0+1_20150503_045300.flac
262,TER,2015-05-03,Sora,Porzana,carolina,19,2015,May,3,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150503_045300.flac,MCCL-TER_0+1_20150503_045300.flac
263,TER,2015-05-08,Killdeer,Charadrius,vociferus,56,2015,May,8,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150508_044700.flac,MCCL-TER_0+1_20150508_044700.flac
265,TER,2015-05-27,Dickcissel,Spiza,americana,2,2015,May,27,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150527_052900.flac,MCCL-TER_0+1_20150527_052900.flac
265,TER,2015-05-27,Eastern Meadowlark,Sturnella,magna,2,2015,May,27,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150527_052900.flac,MCCL-TER_0+1_20150527_052900.flac
265,TER,2015-05-27,American Robin,Turdus,migratorius,2,2015,May,27,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150527_052900.flac,MCCL-TER_0+1_20150527_052900.flac
265,TER,2015-05-27,Song Sparrow,Melospiza,melodia,2,2015,May,27,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150527_052900.flac,MCCL-TER_0+1_20150527_052900.flac
265,TER,2015-05-27,Ring-necked Pheasant,Phasianus,colchicus,2,2015,May,27,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150527_052900.flac,MCCL-TER_0+1_20150527_052900.flac
265,TER,2015-05-27,Brown Thrasher,Toxostoma,rufum,7,2015,May,27,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150527_052900.flac,MCCL-TER_0+1_20150527_052900.flac
265,TER,2015-05-27,Red-winged Blackbird,Agelaius,phoeniceus,7,2015,May,27,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150527_052900.flac,MCCL-TER_0+1_20150527_052900.flac
265,TER,2015-05-27,Unknown Bird,,,15,2015,May,27,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150527_052900.flac,MCCL-TER_0+1_20150527_052900.flac
265,TER,2015-05-27,Grasshopper Sparrow,Ammodramus,savannarum,15,2015,May,27,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150527_052900.flac,MCCL-TER_0+1_20150527_052900.flac
265,TER,2015-05-27,Eastern Bluebird,Sialia,sialis,21,2015,May,27,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150527_052900.flac,MCCL-TER_0+1_20150527_052900.flac
265,TER,2015-05-27,American Goldfinch,Spinus,tristis,29,2015,May,27,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150527_052900.flac,MCCL-TER_0+1_20150527_052900.flac
265,TER,2015-05-27,Field Sparrow,Spizella,pusilla,39,2015,May,27,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150527_052900.flac,MCCL-TER_0+1_20150527_052900.flac
265,TER,2015-05-27,Killdeer,Charadrius,vociferus,45,2015,May,27,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150527_052900.flac,MCCL-TER_0+1_20150527_052900.flac
265,TER,2015-05-27,Brown-headed Cowbird,Molothrus,ater,52,2015,May,27,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150527_052900.flac,MCCL-TER_0+1_20150527_052900.flac
265,TER,2015-05-27,Unknown Bird,,,52,2015,May,27,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150527_052900.flac,MCCL-TER_0+1_20150527_052900.flac
266,TER,2015-06-02,Dickcissel,Spiza,americana,1,2015,Jun,2,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150602_052600.flac,MCCL-TER_0+1_20150602_052600.flac
266,TER,2015-06-02,American Robin,Turdus,migratorius,1,2015,Jun,2,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150602_052600.flac,MCCL-TER_0+1_20150602_052600.flac
266,TER,2015-06-02,Brown Thrasher,Toxostoma,rufum,1,2015,Jun,2,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150602_052600.flac,MCCL-TER_0+1_20150602_052600.flac
266,TER,2015-06-02,Ring-necked Pheasant,Phasianus,colchicus,1,2015,Jun,2,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150602_052600.flac,MCCL-TER_0+1_20150602_052600.flac
266,TER,2015-06-02,Song Sparrow,Melospiza,melodia,1,2015,Jun,2,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150602_052600.flac,MCCL-TER_0+1_20150602_052600.flac
266,TER,2015-06-02,Red-winged Blackbird,Agelaius,phoeniceus,1,2015,Jun,2,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150602_052600.flac,MCCL-TER_0+1_20150602_052600.flac
266,TER,2015-06-02,Upland Sandpiper,Bartramia,longicauda,15,2015,Jun,2,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150602_052600.flac,MCCL-TER_0+1_20150602_052600.flac
266,TER,2015-06-02,Eastern Meadowlark,Sturnella,magna,15,2015,Jun,2,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150602_052600.flac,MCCL-TER_0+1_20150602_052600.flac
266,TER,2015-06-02,Killdeer,Charadrius,vociferus,23,2015,Jun,2,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150602_052600.flac,MCCL-TER_0+1_20150602_052600.flac
266,TER,2015-06-02,Brown-headed Cowbird,Molothrus,ater,29,2015,Jun,2,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150602_052600.flac,MCCL-TER_0+1_20150602_052600.flac
266,TER,2015-06-02,American Goldfinch,Spinus,tristis,29,2015,Jun,2,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150602_052600.flac,MCCL-TER_0+1_20150602_052600.flac
267,TER,2015-06-09,Dickcissel,Spiza,americana,4,2015,Jun,9,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150609_052400.flac,MCCL-TER_0+1_20150609_052400.flac
267,TER,2015-06-09,Eastern Meadowlark,Sturnella,magna,4,2015,Jun,9,MCC,MCC\MCL_TER_0501-09152015\MCCL-TER_0+1_20150609_052400.flac,MCCL-TER_0+1_20150609_052400.flac
